FECHA_PRECIO,ANIO_PRECIO,MES_PRECIO,DIA_PRECIO,DEPARTAMENTO_EDS,MUNICIPIO_EDS,NOMBRE_COMERCIAL_EDS,PRECIO_PROMEDIO_PUBLICADO,TIPO_COMBUSTIBLE,CODIGO_MUNICIPIO_DANE,LATITUD_MUNICIPIO,LONGITUD_MUNICIPIO
2022-03-01,2022,03,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO AVENIDA SUR GAS VEHICULAR,2007,GNCV,76001,3.3990437984,-76.5764923096
2021-03-01,2021,03,01,VALLE DEL CAUCA,CALI,GREPACOL S.A,1939,GNCV,76001,3.3990437984,-76.5764923096
2023-08-01,2023,08,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO INDUSTRIAL BOYACA,2079,GNCV,11001,4.6529541016,-74.0835647583
2023-10-01,2023,10,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN LOS LAGARTOS S.A.S,2010,GNCV,11001,4.6529541016,-74.0835647583
2022-07-01,2022,07,01,ATLANTICO,BARRANQUILLA,EDS METROPARQUE GNV,1712,GNCV,08001,10.9815206528,-74.8277130127
2023-09-01,2023,09,01,BOYACA,DUITAMA,ESTACIÓN DE SERVICIO LAURELES DE DUITAMA,2070,GNCV,15238,5.8906025887,-73.0670928955
2024-06-01,2024,06,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO TEXACO MATATIGRES,2149,GNCV,11001,4.6529541016,-74.0835647583
2023-03-01,2023,03,01,RISARALDA,PEREIRA,ESTACION DE SERVICIO LOS ARRAYANES HERVELA,2199,GNCV,66001,4.8036627769,-75.795791626
2023-04-01,2023,04,01,ANTIOQUIA,MEDELLIN,EDS ESSO AVENIDA ORIENTAL,2430,GNCV,05001,6.2575902939,-75.6110305786
2023-06-01,2023,06,01,MAGDALENA,SANTA MARTA,ESTACIÓN DE SERVICIO GASXI TAYRONA GNV,2018,GNCV,47001,11.1218948364,-73.8852767944
2022-11-01,2022,11,01,CALDAS,CHINCHINA,NUEVA ESTACION DE SERVICIO SAN VICENTE,2500,GNCV,17174,4.9743404388,-75.6595458984
2022-09-01,2022,09,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS GNV SANTA LUCIA BTA,1890,GNCV,11001,4.6529541016,-74.0835647583
2021-04-01,2021,04,01,VALLE DEL CAUCA,CALI,EDS CENCOSUD SIMON BOLIVAR GNV,1745,GNCV,76001,3.3990437984,-76.5764923096
2024-07-01,2024,07,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ORION,2299,GNCV,11001,4.6529541016,-74.0835647583
2022-01-01,2022,01,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV COLOMBIA,1878,GNCV,05001,6.2575902939,-75.6110305786
2022-06-01,2022,06,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM TEMPORAL NORTE,1499,GNCV,11001,4.6529541016,-74.0835647583
2021-08-01,2021,08,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP SAN BERNARDINO,1499,GNCV,11001,4.6529541016,-74.0835647583
2024-10-01,2024,10,01,CUNDINAMARCA,COTA,EDS PATIO SITP SAN ANDRES,1799,GNCV,25214,4.7675466537,-74.1415557861
2023-02-01,2023,02,01,SUCRE,SINCELEJO,EDS CRUZ DE MAYO GNV,2177,GNCV,70001,9.3166742325,-75.4317474365
2022-09-01,2022,09,01,HUILA,NEIVA,ESTACIÓN DE SERVICIO MILENIUM GAS NEIVA,2349,GNCV,41001,2.9933600426,-75.2723617554
2023-03-01,2023,03,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO NUEVA GRANADA,2629,GNCV,76001,3.3990437984,-76.5764923096
2022-08-01,2022,08,01,CUNDINAMARCA,COTA,EDS PATIO SITP SAN ANDRES,1499,GNCV,25214,4.7675466537,-74.1415557861
2021-04-01,2021,04,01,SUCRE,SINCELEJO,SERVICENTRO HERNANDEZ LIMITADA,1716,GNCV,70001,9.3166742325,-75.4317474365
2023-12-01,2023,12,01,BOYACA,TUNJA,ESTACION DE SERVICIO GNV LA ESMERALDA,2179,GNCV,15001,5.5184726715,-73.3780212402
2023-05-01,2023,05,01,QUINDIO,ARMENIA,EDS LA GALAN,2250,GNCV,63001,4.4995012283,-75.724899292
2023-08-01,2023,08,01,CUNDINAMARCA,LA MESA,ESTACION DE SERVICIO PUERTA DEL SOL,2129,GNCV,25386,4.6507730484,-74.4732208252
2024-01-01,2024,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL VILLA CLAUDIA GNV,2260,GNCV,11001,4.6529541016,-74.0835647583
2021-07-01,2021,07,01,SANTANDER,BARBOSA,ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA,1879,GNCV,68077,5.9556174278,-73.6234512329
2022-04-01,2022,04,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV COLOMBIA,1958,GNCV,05001,6.2575902939,-75.6110305786
2024-05-01,2024,05,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL GNV MARIANA,2235,GNCV,11001,4.6529541016,-74.0835647583
2021-07-01,2021,07,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO GNV SEVILLANA,1699,GNCV,11001,4.6529541016,-74.0835647583
2022-12-01,2022,12,01,ATLANTICO,MALAMBO,EDS AEROPUERTO BARRANQUILLA GNV,1996,GNCV,08433,10.8482885361,-74.8061752319
2023-03-01,2023,03,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO SANTANDER 19,2120,GNCV,11001,4.6529541016,-74.0835647583
2024-06-01,2024,06,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS BRIO ALTAMAR,2299,GNCV,11001,4.6529541016,-74.0835647583
2021-09-01,2021,09,01,VALLE DEL CAUCA,PALMIRA,EDS BARRIO NUEVO,1900,GNCV,76520,3.5583927631,-76.2277984619
2022-11-01,2022,11,01,VALLE DEL CAUCA,CALI,VALLE DE LILI - GNV,2484,GNCV,76001,3.3990437984,-76.5764923096
2024-09-01,2024,09,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO PATIO TUNAL,1799,GNCV,11001,4.6529541016,-74.0835647583
2024-08-01,2024,08,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO GAS & COM AUTO 15,2590,GNCV,76001,3.3990437984,-76.5764923096
2022-12-01,2022,12,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP BRASIL,1599,GNCV,11001,4.6529541016,-74.0835647583
2022-11-01,2022,11,01,ATLANTICO,BARRANQUILLA,EDS LA PAZ BARRANQUILLA GNV,1886,GNCV,08001,10.9815206528,-74.8277130127
2024-01-01,2024,01,01,BOLIVAR,CARTAGENA DE INDIAS,EDS TERPEL GNV EL BOSQUE CARTAGENA,2386,GNCV,13001,10.4634332657,-75.4589004517
2021-10-01,2021,10,01,VALLE DEL CAUCA,CALI,EDS ALFONSO LOPEZ,1890,GNCV,76001,3.3990437984,-76.5764923096
2022-08-01,2022,08,01,SANTANDER,BARBOSA,EDS MONTEARROYO,1974,GNCV,68077,5.9556174278,-73.6234512329
2022-05-01,2022,05,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO TERPEL LA CASONA,2020,GNCV,76001,3.3990437984,-76.5764923096
2022-07-01,2022,07,01,CESAR,VALLEDUPAR,EDS TERPEL LA VALLENATA GNV,1464,GNCV,20001,10.2189025879,-73.4578475952
2021-01-01,2021,01,01,RISARALDA,PEREIRA,ESTACION DE SERVICIO GNV LA 17,1750,GNCV,66001,4.8036627769,-75.795791626
2022-04-01,2022,04,01,ANTIOQUIA,BARBOSA,EPM TASAJERA,1955,GNCV,05079,6.443418026,-75.3292388916
2024-07-01,2024,07,01,RISARALDA,PEREIRA,ESTACION DE SERVICIO GNV LA 17,2410,GNCV,66001,4.8036627769,-75.795791626
2023-01-01,2023,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL GNV MARIANA,2078,GNCV,11001,4.6529541016,-74.0835647583
2021-09-01,2021,09,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS LA TEXANA,1849,GNCV,11001,4.6529541016,-74.0835647583
2022-12-01,2022,12,01,ATLANTICO,BARRANQUILLA,GAZEL AUTONOMA,2006,GNCV,08001,10.9815206528,-74.8277130127
2023-05-01,2023,05,01,CUNDINAMARCA,MOSQUERA,EDS AUTOGAS CRUCE MOSQUERA,2208,GNCV,25473,4.6727142334,-74.2357330322
2022-10-01,2022,10,01,RISARALDA,DOSQUEBRADAS,ESTACION DE SERVICIO METROPOLITANA,2249,GNCV,66170,4.8420209885,-75.6699371338
2022-07-01,2022,07,01,CUNDINAMARCA,MOSQUERA,ESTACION DE SERVICIO PUERTO VALLARTA,1909,GNCV,25473,4.6727142334,-74.2357330322
2023-09-01,2023,09,01,BOYACA,SOGAMOSO,ESTACIÓN DE SERVICIO EL TERMINAL GN,2000,GNCV,15759,5.6466722488,-72.8709564209
2021-07-01,2021,07,01,ATLANTICO,BARRANQUILLA,ESTACIÓN DE SERVICIO COLISEO S.A.,1589,GNCV,08001,10.9815206528,-74.8277130127
2023-09-01,2023,09,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO PATIO TUNAL,1799,GNCV,11001,4.6529541016,-74.0835647583
2021-03-01,2021,03,01,BOLIVAR,CARTAGENA DE INDIAS,EDS TERPEL GNV EL BOSQUE CARTAGENA,1649,GNCV,13001,10.4634332657,-75.4589004517
2022-12-01,2022,12,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL LAS VEGAS GNV,2038,GNCV,11001,4.6529541016,-74.0835647583
2024-08-01,2024,08,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO GNV RIO,2670,GNCV,05001,6.2575902939,-75.6110305786
2023-05-01,2023,05,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO MADEROS,2400,GNCV,05088,6.3588409424,-75.5897369385
2021-03-01,2021,03,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP SAN BERNARDINO,1499,GNCV,11001,4.6529541016,-74.0835647583
2022-11-01,2022,11,01,CORDOBA,MONTERIA,EDS TERPEL EL CORTIJO - GNV,2026,GNCV,23001,8.5846977234,-75.950553894
2024-10-01,2024,10,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIOS EPM LA 30,2680,GNCV,05001,6.2575902939,-75.6110305786
2021-05-01,2021,05,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTOMOTRIZ BRIO ROCAMAR,1719,GNCV,11001,4.6529541016,-74.0835647583
2022-04-01,2022,04,01,ATLANTICO,BARRANQUILLA,ESTACION DE SIETE DE ABRIL GNV,1618,GNCV,08001,10.9815206528,-74.8277130127
2024-05-01,2024,05,01,VALLE DEL CAUCA,CALI,OPECOM EDS SILOE,2817,GNCV,76001,3.3990437984,-76.5764923096
2021-11-01,2021,11,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO GNV RIO,1794,GNCV,05001,6.2575902939,-75.6110305786
2023-09-01,2023,09,01,ATLANTICO,BARRANQUILLA,GASXI 76 GNCV,2015,GNCV,08001,10.9815206528,-74.8277130127
2023-08-01,2023,08,01,MAGDALENA,SANTA MARTA,ESTACION DE SERVICIO AVENIDA DEL RIO,2049,GNCV,47001,11.1218948364,-73.8852767944
2024-06-01,2024,06,01,VALLE DEL CAUCA,JAMUNDI,CENTRO DE SERVICIOS LAS MERCEDES S.A.S,2790,GNCV,76364,3.2138924599,-76.6276016235
2023-04-01,2023,04,01,VALLE DEL CAUCA,CALI,OPECOM EDS LA RIVERA,2617,GNCV,76001,3.3990437984,-76.5764923096
2021-07-01,2021,07,01,ATLANTICO,BARRANQUILLA,EDS TERPEL BOSTON - GNV,1589,GNCV,08001,10.9815206528,-74.8277130127
2024-04-01,2024,04,01,ANTIOQUIA,RIONEGRO,EPM AEROPUERTO JMC,2580,GNCV,05615,6.150785923,-75.4107589722
2022-02-01,2022,02,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO TERPEL CAÑAVERALEJO - GNV,1948,GNCV,76001,3.3990437984,-76.5764923096
2023-04-01,2023,04,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO AVENIDA SUR GAS VEHICULAR,2617,GNCV,76001,3.3990437984,-76.5764923096
2024-10-01,2024,10,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO GNV PRIMERA DE MAYO,2693,GNCV,11001,4.6529541016,-74.0835647583
2024-02-01,2024,02,01,MAGDALENA,SANTA MARTA,EDS GAZEL CONCEPCION,2414,GNCV,47001,11.1218948364,-73.8852767944
2023-04-01,2023,04,01,ANTIOQUIA,MEDELLIN,EDS ESSO BOLIVARIANA,2430,GNCV,05001,6.2575902939,-75.6110305786
2023-08-01,2023,08,01,ATLANTICO,BARRANQUILLA,EDS CAMPO ALEGRE GNV,2077,GNCV,08001,10.9815206528,-74.8277130127
2022-04-01,2022,04,01,BOLIVAR,CARTAGENA DE INDIAS,GAZEL MAMONAL,1637,GNCV,13001,10.4634332657,-75.4589004517
2024-10-01,2024,10,01,META,VILLAVICENCIO,ESTACIÓN DE SERVICIO MILENIUM GAS CATAMA,2880,GNCV,50001,4.0916686058,-73.4929122925
2022-09-01,2022,09,01,CALDAS,MANIZALES,ESTACION DE SERVICIO TERPEL MANIZALES GNV,2249,GNCV,17001,5.0834331512,-75.5072784424
2023-01-01,2023,01,01,BOGOTA D.C.,"BOGOTA, D.C.",BRIOGAS S.A,2327,GNCV,11001,4.6529541016,-74.0835647583
2021-07-01,2021,07,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO GNV PRIMERA DE MAYO,1699,GNCV,11001,4.6529541016,-74.0835647583
2021-04-01,2021,04,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM TEMPORAL 80,1499,GNCV,11001,4.6529541016,-74.0835647583
2022-12-01,2022,12,01,VALLE DEL CAUCA,TULUA,ESTACIÓN DE SERVICIO TEXACO 26 TULUA,2466,GNCV,76834,4.0284080505,-76.0325012207
2024-09-01,2024,09,01,META,VILLAVICENCIO,EDS GNV MONTECARLO,2480,GNCV,50001,4.0916686058,-73.4929122925
2023-09-01,2023,09,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO TERPEL LA CASONA,2638,GNCV,76001,3.3990437984,-76.5764923096
2021-01-01,2021,01,01,VALLE DEL CAUCA,CALI,EDS AMARILLO Y CREMA GNV,1680,GNCV,76001,3.3990437984,-76.5764923096
2024-08-01,2024,08,01,ATLANTICO,BARRANQUILLA,GAZEL PASEO BOLIVAR,2266,GNCV,08001,10.9815206528,-74.8277130127
2024-09-01,2024,09,01,VALLE DEL CAUCA,CALI,EDS AMARILLO Y CREMA GNV,3077,GNCV,76001,3.3990437984,-76.5764923096
2023-01-01,2023,01,01,ATLANTICO,BARRANQUILLA,GAZEL ALAMEDA,1917,GNCV,08001,10.9815206528,-74.8277130127
2024-10-01,2024,10,01,ANTIOQUIA,APARTADO,EPM NAVARRA,2665,GNCV,05045,7.8604779243,-76.582359314
2022-05-01,2022,05,01,CASANARE,YOPAL,ESTACIÓN DE SERVICIO TRANSUNIDOS,1845,GNCV,85001,5.2427449226,-72.258026123
2023-03-01,2023,03,01,SUCRE,SINCELEJO,E.D.S OKALA,2217,GNCV,70001,9.3166742325,-75.4317474365
2023-02-01,2023,02,01,CORDOBA,PLANETA RICA,SERVICENTRO ESSO PLANETA RICA,2096,GNCV,23555,8.1811084747,-75.689239502
2022-03-01,2022,03,01,META,VILLAVICENCIO,ESTACIÓN DE SERVICIO MILENIUM GAS CATAMA,1799,GNCV,50001,4.0916686058,-73.4929122925
2021-05-01,2021,05,01,VALLE DEL CAUCA,CALI,OPECOM EDS LA AUTOPISTA SUR,1750,GNCV,76001,3.3990437984,-76.5764923096
2022-09-01,2022,09,01,VALLE DEL CAUCA,PALMIRA,ESTACION DE SERVICIO GNV LA 42,2317,GNCV,76520,3.5583927631,-76.2277984619
2023-09-01,2023,09,01,META,VILLAVICENCIO,EXTRA GAS DE COLOMBIA S.A.S.,2299,GNCV,50001,4.0916686058,-73.4929122925
2024-01-01,2024,01,01,CASANARE,YOPAL,EDS LOS CANARIOS,2113,GNCV,85001,5.2427449226,-72.258026123
2021-04-01,2021,04,01,SANTANDER,GIRON,EDS TERPEL BASCULA GIRON GNV,1625,GNCV,68307,6.9767341614,-73.2052688599
2022-02-01,2022,02,01,RISARALDA,DOSQUEBRADAS,VÍA GAS,1850,GNCV,66170,4.8420209885,-75.6699371338
2023-08-01,2023,08,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO PATIO USME,1699,GNCV,11001,4.6529541016,-74.0835647583
2023-12-01,2023,12,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP BRASIL,1799,GNCV,11001,4.6529541016,-74.0835647583
2023-10-01,2023,10,01,CALDAS,MANIZALES,ESTACIÓN DE SERVICIO LAURELES GAS,2589,GNCV,17001,5.0834331512,-75.5072784424
2024-01-01,2024,01,01,QUINDIO,ARMENIA,ESTACION DE SERVICIO GNV EL CENTRO,2684,GNCV,63001,4.4995012283,-75.724899292
2023-02-01,2023,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL EL DORADO,2119,GNCV,11001,4.6529541016,-74.0835647583
2022-07-01,2022,07,01,SANTANDER,GIRON,EDS TERPEL BASCULA GIRON GNV,2119,GNCV,68307,6.9767341614,-73.2052688599
2021-10-01,2021,10,01,CESAR,BOSCONIA,EDS GNV EL MULERO,1579,GNCV,20060,9.9463911057,-73.8662872314
2021-03-01,2021,03,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIO SAN FRANCISCO,1589,GNCV,08001,10.9815206528,-74.8277130127
2022-09-01,2022,09,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO TEXACO LA AGUACATALA,2155,GNCV,05001,6.2575902939,-75.6110305786
2021-11-01,2021,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO EL CAMBIO S.A.S,1778,GNCV,76001,3.3990437984,-76.5764923096
2022-07-01,2022,07,01,BOGOTA D.C.,"BOGOTA, D.C.",BRIO BIMA,1849,GNCV,11001,4.6529541016,-74.0835647583
2021-07-01,2021,07,01,QUINDIO,ARMENIA,ESTACION DE SERVICIO GNV EL CENTRO,2074,GNCV,63001,4.4995012283,-75.724899292
2024-09-01,2024,09,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.,3311,GNCV,76001,3.3990437984,-76.5764923096
2024-06-01,2024,06,01,META,VILLAVICENCIO,ESTACIÓN DE SERVICIO MILENIUM GAS-ESPERANZA,2680,GNCV,50001,4.0916686058,-73.4929122925
2021-03-01,2021,03,01,VALLE DEL CAUCA,CALI,VALLE DE LILI - GNV,1790,GNCV,76001,3.3990437984,-76.5764923096
2021-03-01,2021,03,01,BOGOTA D.C.,"BOGOTA, D.C.",BRIO LA ISABELA,1669,GNCV,11001,4.6529541016,-74.0835647583
2024-08-01,2024,08,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ,2670,GNCV,05001,6.2575902939,-75.6110305786
2023-02-01,2023,02,01,QUINDIO,CALARCA,EDS LA METRO GNV,2634,GNCV,63130,4.4678792953,-75.6567459106
2023-02-01,2023,02,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIOS LA RENOVACION,1800,GNCV,08001,10.9815206528,-74.8277130127
2021-05-01,2021,05,01,ATLANTICO,BARRANQUILLA,EDS GNV SAN JORGE,1589,GNCV,08001,10.9815206528,-74.8277130127
2023-11-01,2023,11,01,HUILA,NEIVA,ESTACIÓN DE SERVICIO MILENIUM GAS NEIVA,2479,GNCV,41001,2.9933600426,-75.2723617554
2021-09-01,2021,09,01,CALDAS,MANIZALES,EDS GAZEL AVENIDA DEL RIO,1969,GNCV,17001,5.0834331512,-75.5072784424
2023-03-01,2023,03,01,SANTANDER,BARBOSA,ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA,2049,GNCV,68077,5.9556174278,-73.6234512329
2024-10-01,2024,10,01,ATLANTICO,SOLEDAD,ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV,2109,GNCV,08758,10.9069061279,-74.778427124
2021-09-01,2021,09,01,SANTANDER,GIRON,EDS TERPEL BASCULA GIRON GNV,1625,GNCV,68307,6.9767341614,-73.2052688599
2024-01-01,2024,01,01,BOYACA,CHIQUINQUIRA,ESTACIÓN DE SERVICIO LA REINA,2469,GNCV,15176,5.6224880219,-73.8042449951
2024-03-01,2024,03,01,TOLIMA,IBAGUE,E.D.S. VELOGAS,2350,GNCV,73001,4.451921463,-75.2525939941
2021-11-01,2021,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO CIUDAD SALITRE,1779,GNCV,11001,4.6529541016,-74.0835647583
2023-04-01,2023,04,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO INDUSTRIAL BOYACA,2140,GNCV,11001,4.6529541016,-74.0835647583
2022-10-01,2022,10,01,ATLANTICO,BARRANQUILLA,SUPER STATION 30,1690,GNCV,08001,10.9815206528,-74.8277130127
2022-05-01,2022,05,01,VALLE DEL CAUCA,CALI,EDS TERPEL EL LIMONAR - GNV,2019,GNCV,76001,3.3990437984,-76.5764923096
2023-07-01,2023,07,01,VALLE DEL CAUCA,YUMBO,PETROLGAS GNV,2200,GNCV,76892,3.5959136486,-76.5109863281
2022-09-01,2022,09,01,BOLIVAR,CARTAGENA DE INDIAS,ESTACION AUTOMOTRIZ INDIA CATALINA,1830,GNCV,13001,10.4634332657,-75.4589004517
2022-09-01,2022,09,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO LAS PILAS,2139,GNCV,76001,3.3990437984,-76.5764923096
2024-10-01,2024,10,01,VALLE DEL CAUCA,CALI,EDS TERPEL GNV EL INGENIO,3092,GNCV,76001,3.3990437984,-76.5764923096
2021-03-01,2021,03,01,VALLE DEL CAUCA,CALI,OPECOM EDS LA RIVERA,1690,GNCV,76001,3.3990437984,-76.5764923096
2022-12-01,2022,12,01,SUCRE,SINCELEJO,EDS PEÑITAS GNV,2067,GNCV,70001,9.3166742325,-75.4317474365
2021-09-01,2021,09,01,RISARALDA,PEREIRA,ESTACIÓN LA SUR GNV,1799,GNCV,66001,4.8036627769,-75.795791626
2022-10-01,2022,10,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL LA JUANA - GNV,1889,GNCV,11001,4.6529541016,-74.0835647583
2022-03-01,2022,03,01,ATLANTICO,BARRANQUILLA,EDS CAMPO ALEGRE GNV,1687,GNCV,08001,10.9815206528,-74.8277130127
2024-05-01,2024,05,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP UVAL,1799,GNCV,11001,4.6529541016,-74.0835647583
2021-11-01,2021,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS LA TEXANA,1849,GNCV,11001,4.6529541016,-74.0835647583
2024-01-01,2024,01,01,ATLANTICO,BARRANQUILLA,EDS GNV LA CEIBA,2395,GNCV,08001,10.9815206528,-74.8277130127
2022-04-01,2022,04,01,ANTIOQUIA,MEDELLIN,EPM EL BOSQUE,1955,GNCV,05001,6.2575902939,-75.6110305786
2024-05-01,2024,05,01,ATLANTICO,BARRANQUILLA,GAZEL AUTONOMA,2445,GNCV,08001,10.9815206528,-74.8277130127
2023-10-01,2023,10,01,CUNDINAMARCA,CHIA,CHIA EDS - GNV,2149,GNCV,25175,4.8578238487,-74.0380935669
2021-08-01,2021,08,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.,1810,GNCV,76001,3.3990437984,-76.5764923096
2022-01-01,2022,01,01,CUNDINAMARCA,SOACHA,EDS EL RETORNO GNV,1777,GNCV,25754,4.5818662643,-74.2402954102
2022-10-01,2022,10,01,BOLIVAR,TURBACO,EDS GNV LA GIRALDA,1916,GNCV,13836,10.3531074524,-75.3797149658
2021-03-01,2021,03,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL VILLA ALZACIA - GNV,1669,GNCV,11001,4.6529541016,-74.0835647583
2024-04-01,2024,04,01,ATLANTICO,BARRANQUILLA,SUPER STATION SAN MARTÍN,2300,GNCV,08001,10.9815206528,-74.8277130127
2023-04-01,2023,04,01,RISARALDA,PEREIRA,EDS CAUTIVA - GASES DE OCCIDENTE NO. 1,2064,GNCV,66001,4.8036627769,-75.795791626
2021-04-01,2021,04,01,CALDAS,MANIZALES,ESTACIÓN DE SERVICIO LÓPEZ MANIZALES,1960,GNCV,17001,5.0834331512,-75.5072784424
2023-06-01,2023,06,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP SAN BERNARDINO,1699,GNCV,11001,4.6529541016,-74.0835647583
2021-06-01,2021,06,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO LA AVENIDA GAS VEHICULAR,1929,GNCV,76001,3.3990437984,-76.5764923096
2022-03-01,2022,03,01,TOLIMA,IBAGUE,ESTACION DE SERVICIO EL JARDIN IBAGUE,1793,GNCV,73001,4.451921463,-75.2525939941
2023-02-01,2023,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO SAN RAFAEL,2099,GNCV,11001,4.6529541016,-74.0835647583
2022-05-01,2022,05,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO ESPERANZA BOSA,1799,GNCV,11001,4.6529541016,-74.0835647583
2022-03-01,2022,03,01,CORDOBA,MONTERIA,ESTACION DE SERVICIO VIRGEN DEL CARMEN SAS,1747,GNCV,23001,8.5846977234,-75.950553894
2024-03-01,2024,03,01,VALLE DEL CAUCA,TULUA,ESTACIÓN DE SERVICIO TEXACO 26 TULUA,2587,GNCV,76834,4.0284080505,-76.0325012207
2022-03-01,2022,03,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO GNV BAHIA,1902,GNCV,05088,6.3588409424,-75.5897369385
2023-06-01,2023,06,01,SANTANDER,BARBOSA,ESTACIÓN DE SERVICIO AEROPUERTO BARBOSA,2049,GNCV,68077,5.9556174278,-73.6234512329
2024-10-01,2024,10,01,RISARALDA,PEREIRA,ESTACIÓN DE SERVICIO PUERTO CALDAS,2550,GNCV,66001,4.8036627769,-75.795791626
2024-08-01,2024,08,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL COLON - GNV,2687,GNCV,11001,4.6529541016,-74.0835647583
2024-10-01,2024,10,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN JUAN MARTIN,2692,GNCV,11001,4.6529541016,-74.0835647583
2022-03-01,2022,03,01,CORDOBA,MONTERIA,EDS RIO SINU GNV,1797,GNCV,23001,8.5846977234,-75.950553894
2021-11-01,2021,11,01,VALLE DEL CAUCA,CALI,EDS GAZEL BELALCAZAR,1778,GNCV,76001,3.3990437984,-76.5764923096
2023-08-01,2023,08,01,RISARALDA,DOSQUEBRADAS,ESTACION DE SERVICIO OTUN GAS,2340,GNCV,66170,4.8420209885,-75.6699371338
2022-08-01,2022,08,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV COLOMBIA,2055,GNCV,05001,6.2575902939,-75.6110305786
2023-01-01,2023,01,01,CORDOBA,MONTERIA,ESTACION DE SERVICIO EL TRIANGULO DE LA CIRCUNVALAR DE MONTERIA,2086,GNCV,23001,8.5846977234,-75.950553894
